,,,nominal gross output,nominal intermediate input,nominal IT equipment capital,nominal software capital,nominal R&D capital,nominal entertainment originals capital,nominal other capital,nominal college labor input,nominal non-college labor input,gross output quantity index,intermediate input quantity index,quantity index IT equipment capital,quantity index software capital,quantity index R&D capital,quantity index entertainment originals capital,quantity index other capital,quantity index college labor input,quantity index non-college labor input,total hours
1991,48,Computer systems design and related services,41309,7982,51.522208999999997,114.075638,39.121006000000001,5.9540000000000003E-2,61.537990999999998,20621.705077999999,12438.978515999999,0.18664,0.12181,1.6899999999999998E-2,0.33639999999999998,0.15948999999999999,1,0.41821999999999998,0.19523399999999999,0.54998400000000003,823.75213599999995
1992,48,Computer systems design and related services,45050,7879,93.613028999999997,217.45916700000001,101.685738,0.10903599999999999,113.40645600000001,23041.642577999999,13603.084961,0.19719,0.11778,1.7510000000000001E-2,0.33001000000000003,0.19875000000000001,1,0.42786999999999997,0.21590400000000001,0.57843299999999997,882.65911900000003
1993,48,Computer systems design and related services,51383,10051,257.37844799999999,573.25506600000006,350.05105600000002,0.31096200000000002,360.22317500000003,27896.046875,11894.733398,0.21903,0.14865,1.898E-2,0.33606000000000003,0.22785,1,0.45679999999999998,0.25519500000000001,0.58833000000000002,975.75329599999998
1994,48,Computer systems design and related services,59376,13091,34.015945000000002,79.299758999999995,49.856918,3.9268999999999998E-2,51.209980000000002,33043.160155999998,13027.417969,0.2467,0.19098000000000001,2.2419999999999999E-2,0.36704999999999999,0.24660000000000001,1,0.48343999999999998,0.28992000000000001,0.62603500000000001,1032.848389
1995,48,Computer systems design and related services,72697,20882,49.374954000000002,108.92635300000001,68.667411999999999,5.1322E-2,77.780761999999996,35162.496094000002,16347.703125,0.29115000000000002,0.29959999999999998,2.9600000000000001E-2,0.41116999999999998,0.25453999999999999,1,0.51368000000000003,0.336372,0.67739799999999994,1198.4385990000001
1996,48,Computer systems design and related services,91616,29874,190.195267,390.180969,231.59497099999999,0.15633900000000001,261.610748,42244.199219000002,18424.0625,0.36174000000000001,0.42474000000000001,4.2659999999999997E-2,0.47210999999999997,0.26594000000000001,1,0.54335999999999995,0.39051200000000003,0.74738300000000002,1366.530518
1997,48,Computer systems design and related services,121284,46025,297.203125,567.65423599999997,308.009186,0.19557099999999999,366.79714999999999,51752.054687999997,21967.085938,0.48687999999999998,0.64544000000000001,6.744E-2,0.58496000000000004,0.28770000000000001,1,0.57652000000000003,0.477107,0.84273900000000002,1639.4178469999999
1998,48,Computer systems design and related services,152173,63514,977.42492700000003,1757.7895510000001,839.96020499999997,0.51809099999999997,989.29949999999997,61646.964844000002,22447.041015999999,0.61577000000000004,0.88173999999999997,0.11119999999999999,0.7379,0.31853999999999999,1,0.62126999999999999,0.57976399999999995,0.93420000000000003,1975.669067
1999,48,Computer systems design and related services,183114,80503,1278.6220699999999,2127.970703,972.77832000000001,0.56160299999999996,1113.762573,69264.46875,27852.833984000001,0.72397999999999996,1.1021099999999999,0.18282999999999999,0.93210999999999999,0.39248,1,0.66925999999999997,0.64914300000000003,1.1462079999999999,2254.423828
2000,48,Computer systems design and related services,206670,93079,1493.014404,2454.5678710000002,1128.050659,0.69321100000000002,1123.353394,78118.5625,29272.761718999998,0.78944000000000003,1.24566,0.27761000000000002,1.15337,0.49886000000000003,1,0.72972000000000004,0.73371799999999998,1.1337379999999999,2507.5336910000001
2001,48,Computer systems design and related services,204663,86814,1527.4395750000001,2448.580078,1165.714111,0.49084899999999998,997.72051999999996,82938.03125,28771.019531000002,0.77412999999999998,1.15425,0.37781999999999999,1.2902800000000001,0.58374999999999999,1,0.76317999999999997,0.76319000000000004,1.1350469999999999,2584.8684079999998
2002,48,Computer systems design and related services,194252,84308,51.250725000000003,81.232735000000005,41.575771000000003,1.4078E-2,34.223559999999999,79259.148438000004,30476.554688,0.74209999999999998,1.1096200000000001,0.46697,1.2518800000000001,0.65349000000000002,1,0.79213,0.70586099999999996,1.0267390000000001,2351.9196780000002
2003,48,Computer systems design and related services,192235,76517,1601.3244629999999,2198.8129880000001,1410.8000489999999,0.36108499999999999,1117.3496090000001,84190.304688000004,25199.044922000001,0.73992999999999998,0.99477000000000004,0.53802000000000005,1.1069100000000001,0.70665999999999995,1,0.79576999999999998,0.71861399999999998,0.92467900000000003,2283.0402829999998
2004,48,Computer systems design and related services,195371,72396,1422.5625,1713.524414,1344.901001,0.31798199999999999,1059.374634,90552.828125,26881.494140999999,0.76014999999999999,0.92103000000000002,0.61153000000000002,1.01861,0.74380999999999997,1,0.79664000000000001,0.73787999999999998,0.90401500000000001,2330.7004390000002
2005,48,Computer systems design and related services,208638,73680,1606.1789550000001,1670.1793210000001,1476.9541019999999,0.323658,1254.777832,100833.289062,28116.296875,0.80866000000000005,0.91798999999999997,0.66886999999999996,0.97267000000000003,0.79330000000000001,1,0.82403999999999999,0.78089399999999998,0.95030499999999996,2465.7690429999998
2006,48,Computer systems design and related services,221792,72774,1777.3135990000001,1840.8892820000001,1888.115356,0.37291000000000002,1570.1217039999999,110689,31252.183593999998,0.84597,0.88134999999999997,0.73519999999999996,0.95306000000000002,0.85755000000000003,1,0.82503000000000004,0.81600799999999996,1.075615,2623.5126949999999
2007,48,Computer systems design and related services,249514,82373,3090.4748540000001,3303.7680660000001,3611.2727049999999,0.60074099999999997,2917.1967770000001,121801.070312,32416.615234000001,0.94184999999999997,0.97857000000000005,0.82243999999999995,0.96104999999999996,0.90883999999999998,1,0.86653000000000002,0.92017899999999997,1.0472649999999999,2838.6679690000001
2008,48,Computer systems design and related services,271499,94027,3071.5981449999999,3471.9797359999998,4080.7138669999999,0.62427100000000002,3034.3664549999999,131884.9375,31927.789062,1.0136099999999999,1.0860099999999999,0.89319000000000004,0.95687,0.95479000000000003,1,0.94750000000000001,0.99856699999999998,1.025285,3003.086914
2009,48,Computer systems design and related services,266178,85787,3916.3879390000002,4661.1274409999996,5966.6972660000001,0.77818799999999999,3990.1496579999998,128946.15625,32909.703125,1,1,1,1,1,1,1,1,1,2967.7761230000001
2010,48,Computer systems design and related services,289922,100008,4185.0742190000001,5011.626953,6080.3125,0.78278000000000003,4063.594971,136348.546875,34224.058594000002,1.0962799999999999,1.15038,1.1314,1.05094,1.01275,1,0.95555000000000001,0.98586799999999997,1.1113440000000001,3000.0722660000001
2011,48,Computer systems design and related services,311135,104162,4769.7651370000003,5362.6601559999999,6624.7529299999997,0.83470900000000003,4513.564453,152705.765625,32995.664062000003,1.1721200000000001,1.1839999999999999,1.2005699999999999,1.05009,0.97253000000000001,1,0.98536999999999997,1.065736,1.018616,3104.6293949999999
2012,48,Computer systems design and related services,331204,101820,4722.6743159999996,5493.5854490000002,6502.1665039999998,0.85277700000000001,4868.3002930000002,167231.671875,40564.753905999998,1.24474,1.14754,1.2279100000000001,1.0578700000000001,0.86014999999999997,1,1.02075,1.0975760000000001,1.131257,3263.8654790000001
2013,48,Computer systems design and related services,337556,104789,4565.0478519999997,5355.0556640000004,5349.2714839999999,0.83334299999999994,5073.0888670000004,168760.609375,43663.085937999997,1.25962,1.1635500000000001,1.2762100000000001,1.11022,0.71938999999999997,1,1.05321,1.16188,1.198747,3446.2614749999998
2014,48,Computer systems design and related services,354883,108855,4414.7387699999999,5367.2255859999996,4303.5454099999997,0.81857400000000002,5053.4995120000003,188443.578125,38444.589844000002,1.3237099999999999,1.1918599999999999,1.2924800000000001,1.13581,0.61670000000000003,1,1.0800799999999999,1.2543899999999999,1.1588510000000001,3608.044922
2015,48,Computer systems design and related services,357415,90960,4101.9858400000003,5069.357422,3813.617432,0.80390799999999996,5062.5625,209139.546875,39267.128905999998,1.33701,0.98856999999999995,1.2548699999999999,1.1312899999999999,0.55156000000000005,1,1.1004400000000001,1.354544,1.116824,3832.548096
2016,48,Computer systems design and related services,379641,100032,3326.0302729999999,4387.1557620000003,3092.7678219999998,0.69519699999999995,4612.4760740000002,225184.46875,39005.398437999997,1.4295800000000001,1.07209,1.2092499999999999,1.1631199999999999,0.51246999999999998,1,1.12229,1.441918,1.0895840000000001,4003.7133789999998
1963,49,"Miscellaneous professional, scientific, and technical services",15091,6477,19.374727,50.978946999999998,456.18121300000001,541.19897500000002,2478.1533199999999,1790.2919919999999,3277.8208009999998,9.4399999999999998E-2,8.9980000000000004E-2,8.0000000000000007E-5,5.4000000000000001E-4,3.1579999999999997E-2,0.25223000000000001,0.11246,6.8097000000000005E-2,0.86399899999999996,2076.8271479999999
1964,49,"Miscellaneous professional, scientific, and technical services",16573,7010,20.975404999999999,98.322036999999995,508.218842,569.95257600000002,2633.3647460000002,1898.1225589999999,3834.0439449999999,0.10191,9.5990000000000006E-2,9.0000000000000006E-5,8.4999999999999995E-4,3.5630000000000002E-2,0.26117000000000001,0.11635,5.9852000000000002E-2,0.91245100000000001,2183.3347170000002
1965,49,"Miscellaneous professional, scientific, and technical services",18128,7561,22.851569999999999,124.498543,571.08587599999998,595.98669400000006,2873.0795899999998,2145.3176269999999,4234.1801759999998,0.11020000000000001,0.10181999999999999,9.0000000000000006E-5,1.15E-3,4.0059999999999998E-2,0.27072000000000002,0.12125,6.744E-2,0.93593000000000004,2319.3852539999998
1966,49,"Miscellaneous professional, scientific, and technical services",20548,8477,25.297460999999998,172.804214,639.04797399999995,676.64923099999999,3242.7895509999998,2516.5363769999999,4797.8754879999997,0.12266000000000001,0.11119,9.0000000000000006E-5,1.6800000000000001E-3,4.4920000000000002E-2,0.28090999999999999,0.12684000000000001,7.0940000000000003E-2,0.95695799999999998,2450.8657229999999
1967,49,"Miscellaneous professional, scientific, and technical services",22356,9011,26.774813000000002,254.713989,702.48663299999998,731.81732199999999,3471.303711,2628.4155270000001,5529.4887699999999,0.13059999999999999,0.11516999999999999,1E-4,2.5999999999999999E-3,5.0319999999999997E-2,0.29175000000000001,0.13241,7.0659E-2,0.98068100000000002,2554.3576659999999
1968,49,"Miscellaneous professional, scientific, and technical services",24482,9928,27.661076999999999,372.72357199999999,738.31542999999999,764.86102300000005,3573.7958979999999,3375.9672850000002,5700.6752930000002,0.13944000000000001,0.1227,1.1E-4,3.5899999999999999E-3,5.6000000000000001E-2,0.30327999999999999,0.13844999999999999,0.105194,0.868232,2675.5119629999999
1969,49,"Miscellaneous professional, scientific, and technical services",27165,10867,29.599578999999999,442.04946899999999,763.82244900000001,785.69519000000003,3644.3920899999998,4427.0795900000003,6205.3618159999996,0.14892,0.12884999999999999,1.1E-4,4.7499999999999999E-3,6.1219999999999997E-2,0.31557000000000002,0.14477000000000001,0.128469,0.81659400000000004,2860.5134280000002
1970,49,"Miscellaneous professional, scientific, and technical services",28976,11405,34.439774,560.558044,855.63848900000005,781.26709000000005,3854.8291020000001,4973.296875,6510.970703,0.15209,0.12917000000000001,1.2999999999999999E-4,6.2100000000000002E-3,6.5939999999999999E-2,0.32862000000000002,0.15146999999999999,0.134579,0.75834900000000005,2892.8957519999999
1971,49,"Miscellaneous professional, scientific, and technical services",31242,12274,44.056797000000003,758.61834699999997,978.305115,881.52294900000004,4286.1210940000001,6133.8876950000003,5885.4882809999999,0.15720000000000001,0.13335,1.3999999999999999E-4,7.6699999999999997E-3,7.0510000000000003E-2,0.34449999999999997,0.15783,0.13905699999999999,0.75161800000000001,2927.0871579999998
1972,49,"Miscellaneous professional, scientific, and technical services",34893,13730,75.017250000000004,920.68450900000005,1106.6839600000001,1044.0943600000001,4872.7143550000001,6966.232422,6177.5732420000004,0.17061999999999999,0.14446999999999999,1.7000000000000001E-4,8.8199999999999997E-3,7.5069999999999998E-2,0.36125000000000002,0.16531999999999999,0.15693799999999999,0.75369200000000003,3106.999268
1973,49,"Miscellaneous professional, scientific, and technical services",39302,14819,127.16655,1040.2258300000001,1234.6633300000001,1228.097168,5725.548828,7673.8286129999997,7453.4692379999997,0.18093000000000001,0.14685999999999999,2.4000000000000001E-4,9.6200000000000001E-3,7.9509999999999997E-2,0.37685000000000002,0.17505000000000001,0.16131599999999999,0.86070899999999995,3286.4113769999999
1974,49,"Miscellaneous professional, scientific, and technical services",42299,15266,149.02282700000001,1004.8515619999999,1343.5467530000001,1210.0235600000001,6198.205078,8927.3876949999994,8199.9619139999995,0.17949000000000001,0.13816000000000001,2.9999999999999997E-4,9.4699999999999993E-3,8.3720000000000003E-2,0.39332,0.18706999999999999,0.17871200000000001,0.817581,3358.7001949999999
1975,49,"Miscellaneous professional, scientific, and technical services",45967,15965,155.724411,946.04089399999998,1598.072876,1373.3458250000001,7570.3642579999996,10378.740234000001,7979.7128910000001,0.17616999999999999,0.13195999999999999,3.5E-4,8.4799999999999997E-3,8.831E-2,0.41071999999999997,0.19747000000000001,0.19724800000000001,0.70419200000000004,3398.7939449999999
1976,49,"Miscellaneous professional, scientific, and technical services",50807,17085,172.86193800000001,903.19830300000001,1824.4267580000001,1559.9628909999999,8424.8798829999996,11336.665039,9500.0068360000005,0.18245,0.13288,4.0000000000000002E-4,7.5700000000000003E-3,9.3950000000000006E-2,0.42909999999999998,0.20498,0.21041499999999999,0.70982400000000001,3562.0495609999998
1977,49,"Miscellaneous professional, scientific, and technical services",57972,18559,193.67654400000001,932.15686000000005,2092.6203609999998,2006.1503909999999,10029.625977,13114.028319999999,11044.741211,0.19581000000000001,0.13553999999999999,4.6000000000000001E-4,6.9899999999999997E-3,0.10099,0.44850000000000001,0.21489,0.224354,0.755158,3802.2590329999998
1978,49,"Miscellaneous professional, scientific, and technical services",68167,22032,226.546143,906.42504899999994,2299.2612300000001,2133.5620119999999,10858.008789,16388.978515999999,13322.217773,0.21754000000000001,0.15184,6.0999999999999997E-4,7.4900000000000001E-3,0.11029,0.46867999999999999,0.22585,0.24075299999999999,0.82751200000000003,4123.2250979999999
1979,49,"Miscellaneous professional, scientific, and technical services",81029,26459,353.814392,1057.0245359999999,2675.5200199999999,2260.4960940000001,12225.997069999999,20571.150390999999,15425.999023,0.24006,0.1701,9.3999999999999997E-4,9.8600000000000007E-3,0.12206,0.48946000000000001,0.23774000000000001,0.27082200000000001,0.84273900000000002,4366.4340819999998
1980,49,"Miscellaneous professional, scientific, and technical services",94172,29757,525.63622999999995,1589.445923,3378.9948730000001,2538.889404,14138.916015999999,21724.410156000002,20518.707031000002,0.25486999999999999,0.17438000000000001,1.41E-3,1.355E-2,0.13521,0.51088,0.24739,0.30029600000000001,0.79428600000000005,4515.3452150000003
1981,49,"Miscellaneous professional, scientific, and technical services",110262,36247,639.924622,1862.3594969999999,3922.5407709999999,2563.9821780000002,15657.551758,26339.332031000002,23029.308593999998,0.27293000000000001,0.19559000000000001,1.99E-3,1.7340000000000001E-2,0.14946000000000001,0.53291999999999995,0.25509999999999999,0.325405,0.79981800000000003,4695.689453
1982,49,"Miscellaneous professional, scientific, and technical services",120580,40638,866.282104,2631.2143550000001,4589.7856449999999,2620.6035160000001,14368.322265999999,30618.613281000002,24247.179688,0.27518999999999999,0.20863000000000001,2.66E-3,2.4279999999999999E-2,0.16464000000000001,0.55562999999999996,0.26346000000000003,0.34223199999999998,0.82347099999999995,4820.4423829999996
1983,49,"Miscellaneous professional, scientific, and technical services",137172,47122,1431.440063,4148.4252930000002,5350.2514650000003,2673.9726559999999,13692.627930000001,34025.039062000003,28728.246093999998,0.29561999999999999,0.22645000000000001,4.0800000000000003E-3,3.4349999999999999E-2,0.18040999999999999,0.57774000000000003,0.27433000000000002,0.34814299999999998,0.91310800000000003,5011.0429690000001
1984,49,"Miscellaneous professional, scientific, and technical services",158486,55698,1733.7170410000001,4986.1479490000002,5450.5688479999999,2535.2385250000002,12171.196289,44255.832030999998,31655.298827999999,0.32661000000000001,0.25792999999999999,6.0000000000000001E-3,4.4179999999999997E-2,0.19742000000000001,0.60138999999999998,0.28449000000000002,0.37884899999999999,0.91923699999999997,5219.2016599999997
1985,49,"Miscellaneous professional, scientific, and technical services",181404,64407,2132.9545899999998,6310.2246089999999,6275.6289059999999,2703.7341310000002,12034.873046999999,52987.5625,34552.023437999997,0.36131999999999997,0.28856999999999999,8.1300000000000001E-3,5.3740000000000003E-2,0.21664,0.62829000000000002,0.29870999999999998,0.38782,0.94914100000000001,5316.5537109999996
1986,49,"Miscellaneous professional, scientific, and technical services",200662,71351,2462.1899410000001,6889.3706050000001,6723.3173829999996,2767.3911130000001,11804.057617,58370.15625,40294.515625,0.38921,0.31258999999999998,1.076E-2,6.4689999999999998E-2,0.23938999999999999,0.65681999999999996,0.31463000000000002,0.41517399999999999,0.94177900000000003,5502.0688479999999
1987,49,"Miscellaneous professional, scientific, and technical services",224233,81434,2591.1315920000002,6610.9072269999997,6482.2114259999998,2358.1115719999998,11752.578125,73198.609375,39805.449219000002,0.41715000000000002,0.34497,1.358E-2,7.8130000000000005E-2,0.26623999999999998,0.68703000000000003,0.33411999999999997,0.45232600000000001,0.91380799999999995,5739.7299800000001
1988,49,"Miscellaneous professional, scientific, and technical services",255098,91511,2844.076904,7584.9101559999999,7703.3686520000001,2223.8937989999999,11466.986328000001,84081.703125,47682.058594000002,0.45489000000000002,0.37219000000000002,1.6650000000000002E-2,9.3060000000000004E-2,0.29697000000000001,0.71753,0.34497,0.47339500000000001,0.94843200000000005,6063.4692379999997
1989,49,"Miscellaneous professional, scientific, and technical services",286939,101782,3377.843018,8952.0898440000001,8980.6757809999999,2700.1960450000001,15182.177734000001,97163.921875,48800.089844000002,0.49571999999999999,0.40081,1.9709999999999998E-2,0.11047,0.33199000000000001,0.74689000000000005,0.37025000000000002,0.51872200000000002,0.93868200000000002,6412.1655270000001
1990,49,"Miscellaneous professional, scientific, and technical services",311932,106066,3797.4282229999999,10307.417969,10520.091796999999,3091.267578,17108.703125,105597.703125,55443.390625,0.52025999999999994,0.40303,2.1829999999999999E-2,0.12770000000000001,0.37285000000000001,0.77508999999999995,0.37653999999999999,0.53131099999999998,0.973912,6649.4604490000002
1991,49,"Miscellaneous professional, scientific, and technical services",317657,110102,3177.3352049999999,9902.4863280000009,10698.340819999999,2809.1987300000001,15241.639648,112704.953125,53021.046875,0.51068000000000002,0.40468999999999999,2.315E-2,0.14174999999999999,0.41996,0.80213999999999996,0.39829999999999999,0.54276599999999997,0.93215099999999995,6481.2226559999999
1992,49,"Miscellaneous professional, scientific, and technical services",337376,113477,3088.44751,11283.199219,12691.617188,3062.876221,15384.03125,120210.460938,58178.367187999997,0.52630999999999994,0.40583000000000002,2.547E-2,0.15629999999999999,0.46788000000000002,0.82808000000000004,0.40505999999999998,0.53452599999999995,0.94987600000000005,6489.296875
1993,49,"Miscellaneous professional, scientific, and technical services",353004,116669,2965.1560060000002,11410.676758,13990.729492,3186.6772460000002,16403.714843999998,128306.953125,60071.097655999998,0.53761000000000003,0.40806999999999999,2.9080000000000002E-2,0.16924,0.51292000000000004,0.85755000000000003,0.43030000000000002,0.55884699999999998,0.95887599999999995,6630.3583980000003
1994,49,"Miscellaneous professional, scientific, and technical services",373999,123319,3205.2165530000002,12991.287109000001,16009.386719,3673.2919919999999,19173.554688,131800.921875,63826.347655999998,0.55503000000000002,0.42180000000000001,3.3340000000000002E-2,0.17871000000000001,0.55250999999999995,0.88929999999999998,0.44866,0.54236799999999996,1.065814,6580.2358400000003
1995,49,"Miscellaneous professional, scientific, and technical services",413757,143753,3272.264404,12553.440430000001,16974.990234000001,3858.7990719999998,20892.767577999999,148395.71875,64056.011719000002,0.59323999999999999,0.47599000000000002,4.0779999999999997E-2,0.19059000000000001,0.58438999999999997,0.91746000000000005,0.46972999999999998,0.62042799999999998,0.98593299999999995,7089.9614259999998
1996,49,"Miscellaneous professional, scientific, and technical services",459845,163911,3660.0976559999999,13675.228515999999,18686.896484000001,4118.0263670000004,22284.5,166121.96875,67387.28125,0.64354999999999996,0.53149999999999997,5.3429999999999998E-2,0.20849000000000001,0.60873999999999995,0.94215000000000004,0.49253999999999998,0.65217599999999998,0.97461600000000004,7348.7294920000004
1997,49,"Miscellaneous professional, scientific, and technical services",525883,204997,3635.0095209999999,13655.283203000001,18013.521484000001,4059.8188479999999,22309.523438,181441.875,77770.960938000004,0.70608000000000004,0.65061000000000002,7.4800000000000005E-2,0.24618999999999999,0.63483999999999996,0.96350000000000002,0.51902999999999999,0.68379199999999996,1.0373239999999999,7775.0834960000002
1998,49,"Miscellaneous professional, scientific, and technical services",572835,232443,3547.6860350000002,13533.283203000001,16450.009765999999,3368.1381839999999,19487.101562,199985.046875,84020.734375,0.74816000000000005,0.72621999999999998,0.10943,0.29487999999999998,0.67013999999999996,0.97814999999999996,0.55481999999999998,0.73838899999999996,1.0110730000000001,8252.2441409999992
1999,49,"Miscellaneous professional, scientific, and technical services",617316,244942,4813.296875,17947.787109000001,20113.277343999998,3896.4025879999999,24621.205077999999,215880.734375,85101.289061999996,0.77646999999999999,0.75085999999999997,0.16436000000000001,0.3579,0.71323000000000003,0.98719999999999997,0.60116999999999998,0.75384600000000002,1.0782240000000001,8399.3818360000005
2000,49,"Miscellaneous professional, scientific, and technical services",683593,274789,5226.9433589999999,20231.21875,19779.863281000002,3564.8435060000002,23692.605468999998,241897.328125,94411.195311999996,0.82654000000000005,0.81808000000000003,0.23269999999999999,0.43802999999999997,0.76502000000000003,0.99839,0.63649999999999995,0.81759800000000005,1.03556,9016.6289059999999
2001,49,"Miscellaneous professional, scientific, and technical services",708271,280344,6212.3715819999998,24333.058593999998,21658.166015999999,3674.6022950000001,25337.080077999999,258244.015625,88467.695311999996,0.84382999999999997,0.82545000000000002,0.30059000000000002,0.50127999999999995,0.81093999999999999,1.01054,0.67745,0.84778399999999998,1.0250280000000001,9133.9960940000001
2002,49,"Miscellaneous professional, scientific, and technical services",717007,262460,8637.6367190000001,34815.078125,28164.015625,4938.4951170000004,35600.457030999998,253434.4375,88956.882811999996,0.84662000000000004,0.76620999999999995,0.37368000000000001,0.55332999999999999,0.84679000000000004,1.0142800000000001,0.71379999999999999,0.83659399999999995,0.97690999999999995,8855.2050780000009
2003,49,"Miscellaneous professional, scientific, and technical services",741337,283974,8375.3466800000006,32920.558594000002,26246.417968999998,4403.548828,34892.886719000002,265222.125,85302.132811999996,0.85587000000000002,0.81401000000000001,0.45733000000000001,0.61409999999999998,0.88034000000000001,1.0120800000000001,0.77808999999999995,0.85435099999999997,0.92898700000000001,8780.1796880000002
2004,49,"Miscellaneous professional, scientific, and technical services",802129,318564,8331.5048829999996,33019.332030999998,25577.189452999999,4115.8828119999998,34912.027344000002,284516.34375,93092.726561999996,0.90227000000000002,0.88798999999999995,0.53737999999999997,0.67808000000000002,0.90429000000000004,1.01183,0.81938999999999995,0.88354299999999997,0.97739600000000004,9132.8603519999997
2005,49,"Miscellaneous professional, scientific, and technical services",867422,353453,8186.8339839999999,30959.800781000002,23917.308593999998,3719.8608399999998,35059.859375,320493.90625,91631.453125,0.94582999999999995,0.95764000000000005,0.63239000000000001,0.76287000000000005,0.91839000000000004,1.0133300000000001,0.85433999999999999,0.93665600000000004,0.99100699999999997,9514.7080079999996
2006,49,"Miscellaneous professional, scientific, and technical services",929024,377235,8308.0214840000008,32705.554688,23349.898438,3428.6713869999999,36018.40625,341435.21875,106543.210938,0.97641999999999995,0.98770999999999998,0.73492000000000002,0.84631999999999996,0.93462000000000001,1.01474,0.90695000000000003,0.95953500000000003,1.076673,9906.8681639999995
2007,49,"Miscellaneous professional, scientific, and technical services",1005120,420275,8202.2724610000005,34180.894530999998,23213.900390999999,3217.226318,36118.769530999998,371110.125,108801.820312,1.0221800000000001,1.0754699999999999,0.83169999999999999,0.90622000000000003,0.95445999999999998,1.01186,0.94288000000000005,1.022848,1.0557859999999999,10317.241211
2008,49,"Miscellaneous professional, scientific, and technical services",1057220,419461,10649.274414,45799.339844000002,28714.3125,3849.881836,46500.640625,385773.6875,116471.875,1.0569200000000001,1.0416700000000001,0.93011999999999995,0.96257000000000004,0.97694000000000003,1.0082100000000001,0.98202999999999996,1.008338,1.092325,10320.977539
2009,49,"Miscellaneous professional, scientific, and technical services",1006151,400115,9583.4960940000001,44330.832030999998,27245.419922000001,3262.3134770000001,40837.339844000002,377932.65625,102843.945312,1,1,1,1,1,1,1,1,1,9840.9335940000001
2010,49,"Miscellaneous professional, scientific, and technical services",1039129,413291,10243.715819999999,48624.460937999997,29511.914062,3517.554932,46352.785155999998,384001.25,103586.304688,1.0202100000000001,1.0196400000000001,1.0605500000000001,1.0246299999999999,1.01769,0.98370999999999997,1.02423,0.98463299999999998,1.021296,9767.4306639999995
2011,49,"Miscellaneous professional, scientific, and technical services",1087222,437952,9675.2587889999995,45125.671875,28386.320312,3153.4123540000001,43024.703125,410349.03125,109555.609375,1.0527,1.05535,1.1092,1.03037,1.0384599999999999,0.96682000000000001,1.0396099999999999,1.0318069999999999,1.0724020000000001,10127.444336
2012,49,"Miscellaneous professional, scientific, and technical services",1134011,454616,9123.6738280000009,42609.746094000002,28692.398438,2954.8376459999999,41376.835937999997,437374.8125,117262.679688,1.0825899999999999,1.0821499999999999,1.14222,1.0343,1.06816,0.95323999999999998,1.04443,1.055099,1.0920350000000001,10404.148438
2013,49,"Miscellaneous professional, scientific, and technical services",1159544,465589,9014.9951170000004,42181.261719000002,29723.613281000002,2875.4909670000002,42720.96875,451488.0625,115950.617188,1.09205,1.09185,1.1813199999999999,1.0560700000000001,1.1009,0.94589000000000001,1.0665500000000001,1.0811759999999999,1.099815,10601.625
2014,49,"Miscellaneous professional, scientific, and technical services",1231292,498410,9745.5957030000009,46208.449219000002,32907.089844000002,3072.8688959999999,47747.554687999997,470148.46875,123051.953125,1.1512100000000001,1.1523600000000001,1.2023200000000001,1.0679099999999999,1.1262399999999999,0.94044000000000005,1.0884100000000001,1.115251,1.1114360000000001,10928.086914
2015,49,"Miscellaneous professional, scientific, and technical services",1292554,514780,9247.5078119999998,45481.269530999998,33483.121094000002,2976.3857419999999,48140.160155999998,508760.84375,129684.710938,1.1856800000000001,1.1821600000000001,1.20834,1.0809200000000001,1.1508700000000001,0.93130000000000002,1.1178999999999999,1.1471359999999999,1.149578,11333.853515999999
2016,49,"Miscellaneous professional, scientific, and technical services",1334507,532862,9233.5458980000003,47833.84375,36588.851562000003,3086.4077149999998,52320.792969000002,528740.1875,123841.40625,1.2160599999999999,1.2138100000000001,1.20987,1.11192,1.18194,0.91908000000000001,1.1551100000000001,1.1860029999999999,1.143956,11569.081055000001
1963,50,Management of companies and enterprises,13145,4066,15.215437,77.653357999999997,12.168405999999999,3.0846230000000001,6422.3002930000002,406.24325599999997,2142.3347170000002,0.24124000000000001,0.11026,2.7E-4,1.0499999999999999E-3,5.3679999999999999E-2,1,0.22674,0.11853,1.071682,2403.7236330000001
1964,50,Management of companies and enterprises,14187,4385,15.651584,119.348732,11.258305,2.9784190000000001,6766.5996089999999,459.83242799999999,2426.3305660000001,0.25541999999999998,0.11779000000000001,2.9E-4,1.66E-3,5.0970000000000001E-2,1,0.23580999999999999,0.124251,1.094932,2411.5219729999999
1965,50,Management of companies and enterprises,15383,4762,16.929514000000001,163.568466,10.301085,2.8855819999999999,7160.8530270000001,544.29113800000005,2722.171875,0.27517999999999998,0.12667,3.2000000000000003E-4,2.4499999999999999E-3,4.9399999999999999E-2,1,0.24651000000000001,0.12592200000000001,1.148469,2441.3530270000001
1966,50,Management of companies and enterprises,16901,5243,18.600719000000002,215.388824,9.4417720000000003,2.8816639999999998,7599.4169920000004,682.21246299999996,3130.0583499999998,0.29660999999999998,0.13658000000000001,3.5E-4,3.5599999999999998E-3,4.9250000000000002E-2,1,0.25799,0.13574900000000001,1.2075260000000001,2467.0744629999999
1967,50,Management of companies and enterprises,17731,5503,19.370804,280.00393700000001,8.9585410000000003,2.8411339999999998,7648.1108400000003,794.55602999999996,3474.158203,0.29965000000000003,0.14008000000000001,3.8000000000000002E-4,4.9100000000000003E-3,5.0779999999999999E-2,1,0.26902999999999999,0.139512,1.2241519999999999,2458.4821780000002
