"Variable","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"      -NIPA household IBT",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00793021136638486,0.00831817286142986,NaN,0.008991632648937735,0.009368129260855177,0.009507279913790424,0.009609545680794637,0.009571819248137298,0.01004635809492701,0.01038159715230417,0.010727570526405515,0.011535388021398921,NaN,0.011608929882660483,0.011201677028654246,NaN,0.010915550702523555,NaN,0.011050381559284466,0.010045910173873856,0.009073061664051427,0.009007075070375826,0.00908067758456114,0.009450025841964693,0.009281774806747916,0.009007552376962128,0.008859759938479927,0.009112571989499406,0.009445930203125535,0.009177746379051903,0.0089790622687893,0.00906223517009594,0.00947081500343884,0.009142527133485116,0.00904069593919693,0.00892882402166435,0.00854565569202787,0.008100245353800752,0.00844839518477084,0.00787270454245562,0.007690777314554379,0.007368024366718094,0.007355525580265053,0.007987083269457304,0.008198093540198256,0.008198321322082315,0.008464738998455821,0.008576011222026761,0.008312047039436157,0.008237941495920869,0.009020082103809546,0.008623664522893638,0.007962793669172404,0.008469555483068127,0.008560652191229836,0.00832286130897004,0.008149926930640471,0.008055657766683611,0.007980379283977986,0.007653241489511165,0.00797757673323013,0.00804174906506582,0.007949713890366989,0.00781463846662681
"      -NIPA nonprofit IBT",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00043154264211860496,0.00045940184146443146,NaN,0.000513929605172027,0.000537250064239245,0.0005475528614456288,0.0005520723510374277,0.0005417210804959751,0.0005626921715516225,0.0005781807416684846,0.0005967285167363017,0.0006445469117252816,NaN,0.0006515524504082252,0.000619936688315293,NaN,0.0005777837117925826,NaN,0.0005357163191801229,0.0004677930435457066,0.0004158283237101568,0.0004039489583082507,0.00039992343346524287,0.00042713869934427333,0.0004312897720234697,0.0004224474739917764,0.0004190454027885368,0.00042401185782677355,0.0004413903075360465,0.0004410762101310895,0.0004505139975341825,0.00046178101629183147,0.0004911583880024651,0.0004886749908729455,0.0004686523765096705,0.0004676702649023399,0.0004476852862967808,0.00044021083254729837,0.00043945195326335713,0.0004352889578513957,0.00043370994615562016,0.0004298884491212012,0.00043945794740514113,0.0004615957873086695,0.000469143241051124,0.00046781321111434083,0.00047196822026413,0.00048239511220496786,0.0005057644108682276,0.0005263274951047521,0.0005708814231046193,0.000552235603391247,0.00054145410680862,0.0005285255051526525,0.000525104050060122,0.0005213029738681539,0.0005223284363152781,0.0005270786677089036,0.0005331573689907272,0.0005329989568488387,0.0005503111014189195,0.0005682268220156528,0.0005272279266569843,0.0005060423513431865
"      -NIPA other bus IBT",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023989176531460095,0.0026032771016317783,NaN,0.0027333652131033013,0.0028104387782565527,0.0028208412931026534,0.0027847691643908983,0.0027107256415424817,0.002806452236404266,0.00281851657903686,0.002783886654674747,0.0028640301903619034,NaN,0.0025732623609001836,0.0024821589582740716,NaN,0.0022416994361917483,NaN,0.0020463213081565886,0.0016576461115379356,0.0012081146838308391,0.0009547069014642816,0.0006457824033002513,0.00034844848742413627,0.0002782437878010133,0.00036157546017320574,0.00036483952968319384,0.0006115591962775469,0.0008314478992258485,0.0009843067909313145,0.0009226049222600497,0.0008753270644452753,0.0008578412806473262,0.0008121996245802925,0.0005321920383383401,0.0004043461160278057,0.0001435500258445284,0.0001496436921596343,0.00024366558685456094,0.0003908441716787505,0.0009575827948999165,0.001028410957336143,0.001002857092018242,0.0010040207072955902,0.0010380831377923378,0.0010813410723745267,0.0010925673165230413,0.0011821455534709085,0.0012522859196405335,0.00122263761904385,0.0012559630721773257,0.0012034497516128396,0.0011057527287487363,0.0011362037283579156,0.0011930272812083421,0.0011972081772988505,0.0011814674638904166,0.0011449200387158077,0.0012466843736823113,0.0011895049835636625,0.0012334672697971775,0.0011943760667353167,0.0012083532345466344,0.001146473052845345
"      -NIPA sales tax",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04305581341898173,0.04469143206191268,NaN,0.04473607732112403,0.044736191906916634,0.044788565324042205,0.043610228959213404,0.041001182992685584,0.041023463247303604,0.04261769330545624,0.04324631220653598,0.043828389317925695,NaN,0.043504742098929385,0.04273522705978914,NaN,0.041513252864479704,NaN,0.039629861206588464,0.03897669099216366,0.03764515289250213,0.03931969194179734,0.04255936866039113,0.04002220180315911,0.04079734662467483,0.04088383845419497,0.040132748308495274,0.039136577781547825,0.039276277252834293,0.03920882464418196,0.03810454736481032,0.038161681684189784,0.039480929690060854,0.03968617557062974,0.039900886486079944,0.04117010016649439,0.04035345679049146,0.03966117660359252,0.039450546213789024,0.039380008739253194,0.0391934771228661,0.03885320161415266,0.038006869915261726,0.03756735415614621,0.03796170390495978,0.038655393509321435,0.03952772289495578,0.039224689486491736,0.03809877273783706,0.037358823408831274,0.0351468552893481,0.03606220336544839,0.037114294032009346,0.03712482494392196,0.03786221477386038,0.038080078651192784,0.03764076997889978,0.03737027989068929,0.037230449157975326,0.0386504326316188,0.03889006412045792,0.03779526970236739,0.03949368738686093,0.039725223442449026
"      -NIPA private IPP inv",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.010878812613103996,0.011275078871955222,NaN,0.011957049179611785,0.01247689031096317,0.012345743597836155,0.012941738165898437,0.013571650239744564,0.014020246402557595,0.014277674035940298,0.014517854636966025,0.014369793074203264,NaN,0.013835907917492313,0.013677805474396069,NaN,0.014095388428652208,NaN,0.014714533285333174,0.014680553383684,0.01564009066048499,0.016251844322640013,0.017385396346204146,0.018688668173477255,0.019361150069373674,0.02044439282483216,0.021067682644156663,0.021444801057115968,0.02133522663179065,0.021860046732511084,0.02297208212222788,0.023817065679046633,0.02516610723240663,0.024934249459530468,0.024874198588483085,0.024485139180894844,0.025762800484814413,0.027269925291447374,0.029272806446803,0.03067037320164631,0.03321988913571704,0.03521104834190875,0.03431658071326995,0.03241320033052763,0.03186915994247921,0.031226941954088976,0.03163397250693425,0.031936726196779,0.03278460588275012,0.033842392471537884,0.03377848759223992,0.033387646011995946,0.0347266232915663,0.03518625413737921,0.03599494207714505,0.03694216040401944,0.03738908649469787,0.03943999702017395,0.04071214467630355,0.042491613849243465,0.044235884599975926,0.0469748780948135,0.04703127056939266,0.048290598242762994
"      +Imputed private IPP inv",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10271449981676292,0.10275104724831391,NaN,0.10317121163923575,0.10325730254752966,0.1033870431848483,0.10352772211685587,0.10347792821226294,0.10332217732854697,0.10342940592669446,0.10335998120146582,0.10312459140305293,NaN,0.10320832877296159,0.10314897397401933,NaN,0.10247474601412312,NaN,0.10263203943805015,0.1026496099604081,0.10258398847120916,0.1025201645788488,0.10329429648191726,0.1031856725593032,0.10379625301620038,0.10421666473358604,0.10414678010955625,0.1037942725240669,0.10348707486536625,0.10353387647186053,0.10359826460090599,0.10365119309715948,0.10381979563219335,0.10395826222556673,0.10396592910345409,0.10408827458974398,0.10411577529073195,0.10429569352533852,0.10463350397274157,0.10484901440871527,0.10515129237345541,0.10529906469046296,0.1049929512231858,0.10464643481780077,0.10465129483576471,0.10456531224101137,0.10461685680855728,0.10456960844344215,0.10451706456431749,0.10442786704806264,0.10398732848937756,0.10428414824555945,0.10455794045612354,0.10466814139489562,0.10497323609293659,0.10527582571362915,0.10538746806317399,0.1055743137627038,0.10572635695346588,0.10615363792509733,0.10637473424137331,0.10604779970013008,0.10601445826922505,0.10605057817735053
"      +NIPA IPP depreciation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007941697292220714,0.008414473591083917,NaN,0.008995903532083209,0.009235841556595261,0.009444342803279432,0.009493319922681494,0.009635426420015494,0.010156493573344586,0.010493384870978584,0.010997579599935843,0.011749169419449418,NaN,0.01169432426986569,0.011577377959413418,NaN,0.012541454340620577,NaN,0.012091823943580179,0.011893074306941583,0.012099693171994993,0.01284473967428878,0.013299198795147195,0.01442628169446983,0.014860217625133157,0.015008500481288283,0.015568686838208,0.0161638230808601,0.016766259677766616,0.017209057095013736,0.017611669479692255,0.018402147318934487,0.019740464845030427,0.0198559091927698,0.020320185967041,0.020428703711918808,0.021256533494715485,0.021624267118394578,0.022423028291183107,0.02338634515457068,0.024926357805370548,0.026682445004026733,0.027844022474555127,0.027980524311105242,0.027677852648584206,0.02706761961541785,0.026869761215938235,0.02698706724802633,0.027400095351719687,0.028679575191950524,0.03003753239126645,0.029794736384076193,0.030251220799081515,0.030633711772151226,0.031101830489379638,0.03165280110823515,0.0321708425217494,0.03284496378800764,0.03398213352942692,0.03493584187811475,0.03602204283285064,0.03903396613822383,0.03791159400824649,0.03780481324029089
"      -Imputed private IPP dep",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07275610403687374,0.07278199180088903,NaN,0.07307960824445865,0.07314058930450018,0.07323248892260088,0.07333213649943958,0.0732968658170196,0.07318654227438744,0.07326249586474191,0.07321332001770496,0.07304658557716248,NaN,0.07310589954751447,0.07306385656493036,NaN,0.07258627842667056,NaN,0.07269769460195219,0.0727101403886224,0.07266365850043982,0.0726184499100179,0.07316679334135807,0.0730898513961731,0.07352234588647527,0.07382013751962344,0.07377063591093566,0.07352094303788072,0.07330334469630109,0.07333649583423456,0.07338210409230841,0.07341959511048797,0.07353902190613695,0.07363710240977643,0.07364253311494666,0.07372919450106867,0.07374867416426847,0.07387611624711479,0.07411539864735861,0.07426805187283998,0.0744821654311976,0.07458683748907793,0.07437000711642326,0.07412455799594221,0.07412800050866668,0.07406709617071638,0.07410360690606142,0.07407013931410486,0.07403292073305823,0.07396973915904437,0.0736576910133091,0.07386793834060462,0.07406187448975417,0.07413993348805106,0.07435604223249676,0.074570376547154,0.07464945654474825,0.0747818055819152,0.07488950284203834,0.07519216019694394,0.07534877008763943,0.0751171914542588,0.07509357460736775,0.07511915954228995
"      -IRS S corp bus inc (reported)",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0004095864744600915,0.00034887702043032544,NaN,0.0006637137479669424,0.0007146910716368548,0.0009075518748262917,0.001215612177650846,0.0013389012846891637,0.0014422411108157489,0.0013959454717756387,0.0013117963393639782,0.0009842407491511608,NaN,0.0013468496885550038,0.0015662995925399955,NaN,0.0010689439608363885,NaN,0.0012753035097131432,0.0012932120500911122,0.0005829812232391085,5.936853687254725e-5,-0.00028969514102761035,-0.00021286962396418015,0.0002564265234063028,0.00046337325605973326,0.0003672529911772494,0.00033326255469465194,0.0042898365193283,0.005503724235248637,0.004968795545758563,0.0046714205054339255,0.0040847788641972345,0.006137841457025223,0.006838268643359963,0.008802478180047405,0.008733273418013558,0.010027079280829366,0.011357101334932477,0.012037636541788374,0.012496214826746283,0.011907886671571926,0.011786583040524205,0.012017565972199565,0.01306069632197664,0.015504297681137124,0.018915068090268772,0.018665655247462342,0.017281940072948802,0.014142223945194933,0.013220960519445636,0.015534639127549701,0.016337945749635898,0.02030373282691654,0.019740933859752233,0.0209647173080265,0.021940014209095093,0.02271489369976985,0.02156342548427654,0.02093332157580901,0.021014874850761176,0.022886325891348806,0.028126218666739363,0.025889566255199427
"      +Estimate of P-T cap inc",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007318680176160182,0.007775938369356365,0.008934046216291899,0.008384201571747952,0.00936457133836839,0.010563816777112918,0.010113347478641935,0.01006660281184226,0.006945771466102977,0.006429149073545759,0.005665778025208811,0.007063286203397142,0.007639053980636054,0.008029237590940728,0.009993406788876667,0.009272694388202994,0.010263733550837793,0.01033628978776112,0.010824656760380816,0.01104719488965462,0.011160171749201666,0.01251202518428931,0.01055499233353345,0.009536113658605273,0.009296020666841447,0.008940773994806377
"  + Capital depreciation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18445673279057725,0.18477500428709787,NaN,0.17916407469488507,0.17815677836887342,0.1764820774580932,0.17468680886200563,0.1730965184939102,0.1754283105842904,0.176309697748703,0.177925208718364,0.18078520408007198,NaN,0.17949990964095497,0.1785917953667719,NaN,0.1896295467735096,NaN,0.18982483726367871,0.1900385285927048,0.19186289734989,0.19714715305735575,0.19810609481576677,0.20157682379621567,0.19578347550960964,0.19070558901494888,0.19122376173825517,0.19307831060762362,0.1934364647685525,0.19250648935456827,0.19156612663022934,0.19174460714608638,0.19329498530488332,0.18971760811964655,0.1887483569987426,0.18795465118700072,0.18933665407265388,0.18849435654013055,0.18728032504922623,0.1867918382344146,0.18619573039159384,0.18702244077571906,0.18867248179968796,0.18848557258433496,0.18651829381943744,0.18494988240343121,0.18526673179599001,0.1859109357067731,0.1866601261293579,0.18927564365556915,0.19135772296306905,0.18688249548510671,0.18655480198078836,0.18609734796470206,0.1855780341403511,0.18529711117088352,0.18474477962885655,0.18419713332072826,0.18378491880485245,0.18260870844482682,0.18310702561657463,0.1868264337622938,0.1829554195729741,0.1855267532064886
"    NIPA cons of fixed capital",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10738520233251748,0.10719534170885348,NaN,0.10549081369320552,0.10531451133622466,0.10370777070001232,0.1022879652002146,0.10104105264804673,0.10368454307717324,0.10386820021127482,0.10571490046283283,0.10956416751996995,NaN,0.10826327305746,0.10775681623376113,NaN,0.12088350271899025,NaN,0.11907034679494889,0.1190202275862994,0.1216515847616595,0.12810115477862358,0.1307752311481233,0.13808409236363578,0.13391499817601138,0.12871182981254328,0.12804127303333915,0.1294312722090863,0.12973233793549913,0.12925757285879685,0.12827682151664702,0.1287036417715852,0.130993318897249,0.12758257040804058,0.1267632675263346,0.12564963307038915,0.12746663097896171,0.12653030881825264,0.12598283413789269,0.1262711082590063,0.12727744699292348,0.12936243957052712,0.13225170666264247,0.132293592018181,0.13086211380894128,0.12994073614114374,0.1317855753585882,0.13398133178509763,0.13555755887540877,0.13898910987039817,0.14192891469230995,0.13803816963567983,0.13820473647161455,0.13821127096607813,0.13896384051646835,0.14048649296295765,0.14031188631435587,0.1407340745644561,0.1414633886548245,0.14186195913983074,0.1431136449418124,0.14978176237917692,0.14413359218650576,0.14610320176114394
"      +FA durable depreciation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0572327275935245,0.05893604654828232,NaN,0.055736448676149665,0.05535835460917446,0.05463822311901243,0.053234883988562735,0.051969179663549296,0.05290507890531625,0.05363428135154212,0.05445041912290254,0.055522311859227236,NaN,0.05444598200919011,0.05364321812812282,NaN,0.05634151431703724,NaN,0.05628307954576443,0.05616535715597802,0.05615634615738339,0.05761280905375669,0.055790392588356996,0.0551605527682396,0.05222866775103862,0.05092277353878977,0.05228026446923543,0.054386272848206775,0.05585532349633813,0.05566984812171526,0.05564199833607728,0.056065400999027605,0.057185110302909445,0.0558075342893765,0.0559022702697007,0.05556396487852807,0.05582914897544572,0.05512313801031985,0.05396445589019021,0.05341328125661562,0.05286857826968099,0.05331969265617453,0.054239859446043266,0.054713742598492404,0.05442411759897214,0.05394380598512281,0.05349962698290244,0.053057785621822305,0.0529440563765338,0.05367868768276891,0.05513392984827218,0.05283762303646693,0.05202215542851798,0.0510272083426825,0.05014627080411812,0.048894312788730465,0.04832793333095777,0.0480975425074394,0.04818344582534702,0.04772379129998778,0.047863402700078425,0.05037501939788316,0.05065673987167606,0.05235715172893387
"      -NIPA residential dep",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01441483692399979,0.01463455350644426,NaN,0.01439287620024707,0.014212828960741232,0.014040010612792054,0.013944766458414857,0.013744449723347,0.01392412816684771,0.013949641222125215,0.014439137258162513,0.014709281137025028,NaN,0.015360231348942722,0.015834316755928644,NaN,0.017372537095714347,NaN,0.017908700755904842,0.018652792913636657,0.01945445328869639,0.020397777894736388,0.020064346540443468,0.020354277659120155,0.01954704262563765,0.018728791474242338,0.018551209989033715,0.019062779876309166,0.019544798342066967,0.019453652242797013,0.019256106781832993,0.01905237786540062,0.019047139145719167,0.018574167040254497,0.01878083344409037,0.01881322373348802,0.01900720452962314,0.018906242445046174,0.018785935662034448,0.018941962946820625,0.01923899836670179,0.01962035877294368,0.020548855182456725,0.0210346447458123,0.021838340023642815,0.022774065768389175,0.02395671639532797,0.02472703857838509,0.024386148647715298,0.023522532018992546,0.022824184051121826,0.021667292768841342,0.020831516781033926,0.020158399582200098,0.020616073160906787,0.021176021337705887,0.02116815074290156,0.021657057059570873,0.02206614719558361,0.022596098071088252,0.02259440257344575,0.02389922158140529,0.0244807427793682,0.02552082934954828
"      -NIPA government dep",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.030560766956117938,0.031089348673398798,NaN,0.03175401618659851,0.03220800636368941,0.03161205186746097,0.030730090445114926,0.02983070349134294,0.03026723193239421,0.03001225358575205,0.030016714026977972,0.030889410319813217,NaN,0.029260689354401175,0.028460400844700327,NaN,0.03026775725285354,NaN,0.028225758979501792,0.027311329317616796,0.027054545608901276,0.027942743116017212,0.028262776926480947,0.029977113378242794,0.029475276053144806,0.029011859900476986,0.028748514848013378,0.029033574530380895,0.02914348333975226,0.029094718122367642,0.02886702105327808,0.028989505550679324,0.029634861810662473,0.028879522754522647,0.028458694501107995,0.027746213817578327,0.0274440620216834,0.026504696972115948,0.02557339967299775,0.024832295052656005,0.02426710413013589,0.023943725163090113,0.02379621376840911,0.023631150971363108,0.0233797454249156,0.023160070509744685,0.02329559984029585,0.02348421518784028,0.024088165856207926,0.02515978584569923,0.026501096148433947,0.026399206374727105,0.026651226828982903,0.026488953477758353,0.0261702157624457,0.025825248682017552,0.02520550329655439,0.024914268485503908,0.0247031377923469,0.024637262242732653,0.02460234670665922,0.025514351749395942,0.0245361503049608,0.024727117236039965
"      -NIPA IPP depreciation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007941697292220714,0.008414473591083917,NaN,0.008995903532083209,0.009235841556595261,0.009444342803279432,0.009493319922681494,0.009635426420015494,0.010156493573344586,0.010493384870978584,0.010997579599935843,0.011749169419449418,NaN,0.01169432426986569,0.011577377959413418,NaN,0.012541454340620577,NaN,0.012091823943580179,0.011893074306941583,0.012099693171994993,0.01284473967428878,0.013299198795147195,0.01442628169446983,0.014860217625133157,0.015008500481288283,0.015568686838208,0.0161638230808601,0.016766259677766616,0.017209057095013736,0.017611669479692255,0.018402147318934487,0.019740464845030427,0.0198559091927698,0.020320185967041,0.020428703711918808,0.021256533494715485,0.021624267118394578,0.022423028291183107,0.02338634515457068,0.024926357805370548,0.026682445004026733,0.027844022474555127,0.027980524311105242,0.027677852648584206,0.02706761961541785,0.026869761215938235,0.02698706724802633,0.027400095351719687,0.028679575191950524,0.03003753239126645,0.029794736384076193,0.030251220799081515,0.030633711772151226,0.031101830489379638,0.03165280110823515,0.0321708425217494,0.03284496378800764,0.03398213352942692,0.03493584187811475,0.03602204283285064,0.03903396613822383,0.03791159400824649,0.03780481324029089
"      +Imputed private IPP dep",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07275610403687374,0.07278199180088903,NaN,0.07307960824445865,0.07314058930450018,0.07323248892260088,0.07333213649943958,0.0732968658170196,0.07318654227438744,0.07326249586474191,0.07321332001770496,0.07304658557716248,NaN,0.07310589954751447,0.07306385656493036,NaN,0.07258627842667056,NaN,0.07269769460195219,0.0727101403886224,0.07266365850043982,0.0726184499100179,0.07316679334135807,0.0730898513961731,0.07352234588647527,0.07382013751962344,0.07377063591093566,0.07352094303788072,0.07330334469630109,0.07333649583423456,0.07338210409230841,0.07341959511048797,0.07353902190613695,0.07363710240977643,0.07364253311494666,0.07372919450106867,0.07374867416426847,0.07387611624711479,0.07411539864735861,0.07426805187283998,0.0744821654311976,0.07458683748907793,0.07437000711642326,0.07412455799594221,0.07412800050866668,0.07406709617071638,0.07410360690606142,0.07407013931410486,0.07403292073305823,0.07396973915904437,0.0736576910133091,0.07386793834060462,0.07406187448975417,0.07413993348805106,0.07435604223249676,0.074570376547154,0.07464945654474825,0.0747818055819152,0.07488950284203834,0.07519216019694394,0.07534877008763943,0.0751171914542588,0.07509357460736775,0.07511915954228995
"  + Nonbusiness income",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.24607099651270592,0.2526088751543032,NaN,0.2578816757796838,0.2608572601104243,0.25907029373237395,0.25575538510191265,0.2547494796829591,0.26124083416605004,0.26262391372970956,0.2651702739341033,0.27443715374569827,NaN,0.2743791590165231,0.2679627608701593,NaN,0.273197445976975,NaN,0.2576237101375233,0.2514616631220083,0.24822073315406465,0.25554251230534514,0.2557394513417018,0.26744414552281004,0.2646034632992657,0.2586749817375594,0.2591642959685376,0.2619396806286211,0.2640820696473348,0.2654588748691801,0.2648741958475354,0.2690189728844794,0.2768274324412265,0.2761925360291134,0.2747384136433198,0.2713837388271724,0.27071662364130805,0.2661705505437069,0.2622085197164018,0.26090150373640053,0.2605209923563047,0.26006815128697974,0.2656475617284685,0.27008162132929053,0.2701342036930267,0.2680799790464111,0.2656546119356891,0.26439538451427036,0.2660806864534543,0.27730612079947103,0.28773468524863016,0.2841858974519942,0.2811198287603861,0.27508372227118444,0.27291267773073435,0.270016356309135,0.2672705289607222,0.26767441150366283,0.2655081846427465,0.26498402440820523,0.2640177890185594,0.27571433392795686,0.26257250739139787,0.257786156471239
"    NIPA household income",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.039562451118333404,0.041630331819302605,NaN,0.04323557370934753,0.04349970683444641,0.04269150080181596,0.041720398132293696,0.04028560230905587,0.04038968363059155,0.03898642503408983,0.038511419550333326,0.03902591431602727,NaN,0.0386110385549964,0.03679758442053585,NaN,0.035883916297040915,NaN,0.03321687674155648,0.03244686756705559,0.03176759198522492,0.03316388057714133,0.03402784768312521,0.036708726703188636,0.03715589948218749,0.036519766763859346,0.03658076345755549,0.037239573282656015,0.037618177244444356,0.03827378262233141,0.03843860716665038,0.03950834984870207,0.04053630206153526,0.040577695197806865,0.04150276809969696,0.042336359585052066,0.043409686810667175,0.04342046299677401,0.043412627946472944,0.04374639564979355,0.044028974546461416,0.044339715006819776,0.04620302935277382,0.04621774698133334,0.045110904906062885,0.04383557428535795,0.04296622433025025,0.04223372991834976,0.043268641787181955,0.04797222058818865,0.05032704601822867,0.04964957838976395,0.04885274426318393,0.04709114490965004,0.0462973560592138,0.04477610399507223,0.043996702026535515,0.04410969131995746,0.043825239233006484,0.04330173286472711,0.04347721086720164,0.04600900825954505,0.042150344188560854,0.04167979040094488
