Dataset,Table,Line,Label,Unit,Year,Value
NIPA,T11000,01,Gross domestic income,Millions of dollars,1929,103822.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1930,92606.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1931,76653.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1932,59248.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1933,56636.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1934,66428.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1935,74471.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1936,83648.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1937,93048.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1938,86671.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1939,92148.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1940,101834.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1941,128991.00000000001
NIPA,T11000,01,Gross domestic income,Millions of dollars,1942,166859.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1943,204909.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1944,221915.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1945,224176.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1946,226303.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1947,246753.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1948,274719.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1949,270731.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1950,298565.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1951,343468.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1952,364737.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1953,385426.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1954,387641.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1955,423348.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1956,451386.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1957,474395.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1958,480584.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1959,521453.99999999994
NIPA,T11000,01,Gross domestic income,Millions of dollars,1960,543690.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1961,563124.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1962,603951.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1963,638918.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1964,684510.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1965,741547.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1966,808333.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1967,856600.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1968,937518.0
NIPA,T11000,01,Gross domestic income,Millions of dollars,1969,1.016032e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1970,1.067965e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1971,1.155333e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1972,1.271943e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1973,1.419232e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1974,1.537793e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1975,1.671561e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1976,1.852757e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1977,2.0623780000000002e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1978,2.328274e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1979,2.582331e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1980,2.813037e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1981,3.169341e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1982,3.335141e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1983,3.577187e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1984,3.99619e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1985,4.284907e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1986,4.499783e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1987,4.81161e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1988,5.233615e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1989,5.573751e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1990,5.867789e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1991,6.065418e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1992,6.404817e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1993,6.703129e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1994,7.14799e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1995,7.547593e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1996,8.016095e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1997,8.567298e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1998,9.119217e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,1999,9.660488e6
NIPA,T11000,01,Gross domestic income,Millions of dollars,2000,1.0346717e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2001,1.0698659e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2002,1.1010778e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2003,1.1480643e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2004,1.2245295e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2005,1.3096193e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2006,1.4025375e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2007,1.4461933e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2008,1.4578667e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2009,1.4286347e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2010,1.4979526e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2011,1.5624026e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2012,1.6407611e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2013,1.6910471e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2014,1.7749078e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2015,1.8387992e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2016,1.8752004e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2017,1.95442e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2018,2.0593076e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2019,2.1482943e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2020,2.1254695e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2021,2.3687817e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2022,2.6055012e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2023,2.7485663e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2024,2.9001715e7
NIPA,T11000,01,Gross domestic income,Millions of dollars,2025,3.0532476e7
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1929,51407.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1930,47166.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1931,40070.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1932,31338.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1933,29786.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1934,34552.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1935,37666.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1936,43288.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1937,48309.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1938,45411.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1939,48551.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1940,52746.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1941,66181.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1942,88026.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1943,112714.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1944,124372.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1945,126368.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1946,122525.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1947,132292.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1948,144227.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1949,144276.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1950,158191.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1951,185691.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1952,201086.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1953,215252.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1954,214196.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1955,230641.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1956,249357.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1957,262654.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1958,264742.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1959,285910.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1960,301438.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1961,310566.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1962,332297.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1963,350471.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1964,376029.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1965,405410.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1966,449225.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1967,481760.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1968,530739.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1969,584436.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1970,623324.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1971,664974.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1972,731334.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1973,812696.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1974,887737.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1975,947273.0
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1976,1.048384e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1977,1.165887e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1978,1.316864e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1979,1.477302e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1980,1.622345e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1981,1.792681e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1982,1.893175e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1983,2.012662e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1984,2.216083e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1985,2.387539e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1986,2.543845e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1987,2.723761e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1988,2.948854e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1989,3.140886e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1990,3.34268e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1991,3.453267e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1992,3.671211e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1993,3.82061e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1994,4.010207e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1995,4.202178e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1996,4.421067e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1997,4.71322e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1998,5.075701e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,1999,5.409932e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2000,5.854629e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2001,6.046343e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2002,6.143368e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2003,6.362296e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2004,6.729301e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2005,7.077721e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2006,7.491255e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2007,7.889369e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2008,8.068679e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2009,7.767191e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2010,7.932969e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2011,8.234013000000001e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2012,8.575371e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2013,8.843638e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2014,9.259655e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2015,9.709535e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2016,9.977096e6
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2017,1.0434978e7
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2018,1.0967687e7
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2019,1.1458472e7
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2020,1.1605744e7
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2021,1.2569557e7
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2022,1.3462215e7
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2023,1.4228378e7
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2024,1.5049121e7
NIPA,T11000,02,"Compensation of employees, paid",Millions of dollars,2025,1.5749645e7
NIPA,T11000,03,Wages and salaries,Millions of dollars,1929,50459.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1930,46213.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1931,39156.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1932,30513.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1933,29026.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1934,33733.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1935,36721.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1936,41953.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1937,46138.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1938,43012.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1939,45983.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1940,49857.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1941,62079.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1942,82088.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1943,105802.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1944,116800.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1945,117557.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1946,112045.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1947,123028.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1948,135464.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1949,134675.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1950,147175.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1951,171593.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1952,185634.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1953,198996.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1954,197320.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1955,212221.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1956,229108.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1957,240029.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1958,241389.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1959,259923.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1960,273010.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1961,280663.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1962,299453.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1963,314914.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1964,337842.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1965,363752.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1966,400297.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1967,428979.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1968,471960.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1969,518311.00000000006
NIPA,T11000,03,Wages and salaries,Millions of dollars,1970,551537.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1971,584528.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1972,638786.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1973,708775.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1974,772304.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1975,814881.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1976,899782.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1977,994220.0
NIPA,T11000,03,Wages and salaries,Millions of dollars,1978,1.120669e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1979,1.253385e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1980,1.37352e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1981,1.511529e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1982,1.587709e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1983,1.677686e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1984,1.845126e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1985,1.982765e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1986,2.104117e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1987,2.257623e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1988,2.440649e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1989,2.584336e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1990,2.743506e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1991,2.817229e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1992,2.968506e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1993,3.08266e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1994,3.240604e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1995,3.422112e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1996,3.620594e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1997,3.881246e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1998,4.186179e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,1999,4.465176e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2000,4.83243e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2001,4.961629e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2002,5.004096e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2003,5.146959e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2004,5.430827e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2005,5.702993e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2006,6.068318e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2007,6.407285e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2008,6.545949e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2009,6.257281e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2010,6.38011e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2011,6.63402e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2012,6.936133e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2013,7.122593e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2014,7.485778e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2015,7.869599e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2016,8.102227e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2017,8.485016e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2018,8.910107e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2019,9.337004e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2020,9.472949e6
NIPA,T11000,03,Wages and salaries,Millions of dollars,2021,1.0326157e7
NIPA,T11000,03,Wages and salaries,Millions of dollars,2022,1.1141606e7
NIPA,T11000,03,Wages and salaries,Millions of dollars,2023,1.1753395e7
NIPA,T11000,03,Wages and salaries,Millions of dollars,2024,1.2409992e7
NIPA,T11000,03,Wages and salaries,Millions of dollars,2025,1.2981391e7
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1929,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1930,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1931,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1932,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1933,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1934,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1935,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1936,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1937,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1938,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1939,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1940,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1941,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1942,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1943,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1944,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1945,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1946,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1947,
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1948,135440.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1949,134620.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1950,147135.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1951,171484.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1952,185506.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1953,198861.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1954,197130.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1955,212016.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1956,228888.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1957,239810.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1958,241171.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1959,259689.00000000003
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1960,272696.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1961,280352.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1962,299185.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1963,314673.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1964,337601.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1965,363561.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1966,400116.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1967,428796.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1968,471749.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1969,518096.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1970,551309.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1971,584281.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1972,638503.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1973,708467.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1974,771952.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1975,814481.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1976,899360.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1977,993756.0
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1978,1.120166e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1979,1.252884e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1980,1.372957e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1981,1.510862e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1982,1.586977e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1983,1.676939e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1984,1.844296e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1985,1.981904e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1986,2.101427e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1987,2.255273e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1988,2.438787e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1989,2.582034e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1990,2.740027e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1991,2.813188e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1992,2.963745e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1993,3.07752e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1994,3.234646e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1995,3.415843e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1996,3.614288e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1997,3.874574e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1998,4.179179e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,1999,4.45368e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,2000,4.820551e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,2001,4.949123e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,2002,4.991274e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,2003,5.133597e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,2004,5.416279e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,2005,5.686583e6
NIPA,T11000,04,Wages and salaries: To persons,Millions of dollars,2006,6.05167e6
