Dataset,Table,Line,Label,Unit,Year,Value
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1970,90441.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1971,102279.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1972,113202.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1973,124592.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1974,142036.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1975,162848.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1976,174462.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1977,190033.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1978,206590.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1979,225872.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1980,249029.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1981,273485.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1982,296144.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1983,315373.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1984,338518.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1985,370260.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1986,398218.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1987,426551.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1988,457004.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1989,498544.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1990,544016.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1991,578720.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1992,616324.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1993,643551.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1994,678778.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1995,712770.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1996,743529.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1997,780960.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1998,829769.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,1999,895563.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2000,961907.0
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2001,1.0317819999999999e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2002,1.084873e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2003,1.114772e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2004,1.168216e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2005,1.236253e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2006,1.307406e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2007,1.397545e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2008,1.473169e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2009,1.495266e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2010,1.508139e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2011,1.507213e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2012,1.515719e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2013,1.574317e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2014,1.611989e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2015,1.652241e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2016,1.691058e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2017,1.737213e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2018,1.825314e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2019,1.924814e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2020,2.021409e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2021,2.152771e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2022,2.332963e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2023,2.426184e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2024,2.550362e6
NIPA,T30905,34,State and local government consumption expenditures,Millions of dollars,2025,2.669306e6
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1929,2672.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1930,2938.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1931,2681.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1932,1797.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1933,1354.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1934,1800.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1935,1635.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1936,2937.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1937,2602.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1938,3008.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1939,3410.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1940,2798.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1941,2279.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1942,1576.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1943,908.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1944,740.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1945,851.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1946,1629.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1947,2890.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1948,4069.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1949,5397.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1950,5925.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1951,7038.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1952,7398.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1953,7995.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1954,9294.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1955,10145.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1956,11384.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1957,12656.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1958,13684.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1959,14086.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1960,14107.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1961,15252.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1962,16097.000000000002
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1963,17769.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1964,19274.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1965,21165.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1966,23479.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1967,25722.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1968,28128.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1969,28818.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1970,29336.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1971,30711.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1972,31342.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1973,33988.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1974,40500.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1975,44550.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1976,44891.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1977,43960.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1978,50825.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1979,58356.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1980,65699.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1981,66916.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1982,66993.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1983,68827.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1984,77588.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1985,87347.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1986,96200.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1987,102194.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1988,110412.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1989,119214.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1990,132163.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1991,137295.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1992,139723.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1993,141203.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1994,148812.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1995,159979.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1996,170159.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1997,182884.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1998,196324.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,1999,213620.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2000,231461.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2001,248040.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2002,261524.99999999997
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2003,269058.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2004,277785.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2005,291273.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2006,315251.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2007,341987.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2008,357906.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2009,360287.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2010,347254.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2011,340953.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2012,333742.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2013,330875.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2014,339545.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2015,358401.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2016,374620.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2017,393874.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2018,418771.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2019,441682.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2020,453123.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2021,451483.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2022,484694.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2023,549267.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2024,598379.0
NIPA,T30905,35,State and local government gross investment,Millions of dollars,2025,638867.0
