year,sector,sector_order,row_type,value_millions,share_of_national_income_percent,share_of_domestic_industries_percent,source_table,source_line,source_description,classification_note,source_note
2009,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,467353.0,3.883708382116558,3.932810342059317,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2009,"Other services, except government",14,service_detail,346846.0,2.8822939352129966,2.9187349517429135,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2009,Services,15,services_total,3.665139e6,30.45734392615924,30.84241796732864,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2009,Government,16,sector,1.603802e6,13.327611614037568,13.496113413662513,Table 6.1D,20,Government,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2009,Rest of the world,17,sector,150243.0,1.2485209219890276,missing,Table 6.1D,21,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,"Agriculture, forestry, fishing, and hunting",1,sector,113350.0,0.8907746084835377,0.9054059645445101,Table 6.1D,4,"Agriculture, forestry, fishing, and hunting",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,Mining,2,sector,184142.0,1.4471020551863751,1.4708713288324233,Table 6.1D,5,Mining,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,Utilities,3,sector,183680.0,1.4434713726180521,1.4671810107413816,Table 6.1D,6,Utilities,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,Construction,4,sector,534287.0,4.198758652340926,4.267725069065661,Table 6.1D,7,Construction,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,Manufacturing,5,sector,1.349113e6,10.602166778782983,10.77631192805062,Table 6.1D,8,Manufacturing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,Wholesale trade,6,sector,728194.0,5.722600134539579,5.81659630300419,Table 6.1D,11,Wholesale trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,Retail trade,7,sector,863712.0,6.787584637340392,6.89907363430673,Table 6.1D,12,Retail trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,Transportation and warehousing,8,sector,384400.0,3.020853634769051,3.070472454970531,Table 6.1D,13,Transportation and warehousing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,Information,9,sector,459083.0,3.607758972972633,3.66701796577845,Table 6.1D,14,Information,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,"Finance, insurance, real estate, rental, and leasing",10,sector,2.164467e6,17.009724256731694,17.289116293425337,Table 6.1D,15,"Finance, insurance, real estate, rental, and leasing",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,Professional and business services,11,service_detail,1.72983e6,13.594077115069062,13.817365678412262,Table 6.1D,16,Professional and business services\1\,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,"Educational services, health care, and social assistance",12,service_detail,1.303594e6,10.24445024235985,10.412719743665074,Table 6.1D,17,"Educational services, health care, and social assistance",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,495258.0,3.892044561520423,3.9559730673876046,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,"Other services, except government",14,service_detail,373784.0,2.937426521900403,2.985675015891532,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,Services,15,services_total,3.902466e6,30.667998440849736,31.17173350535647,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,Government,16,sector,1.652352e6,12.985206933189154,13.19849454192369,Table 6.1D,20,Government,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2010,Rest of the world,17,sector,205634.0,1.6159995221958872,missing,Table 6.1D,21,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,"Agriculture, forestry, fishing, and hunting",1,sector,138465.0,1.0529073290988409,1.0723082634762815,Table 6.1D,4,"Agriculture, forestry, fishing, and hunting",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,Mining,2,sector,226085.0,1.719182129052912,1.7508598833498363,Table 6.1D,5,Mining,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,Utilities,3,sector,163591.0,1.2439689659813562,1.2668904136810628,Table 6.1D,6,Utilities,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,Construction,4,sector,546022.0,4.152028062320495,4.228533583503745,Table 6.1D,7,Construction,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,Manufacturing,5,sector,1.404553e6,10.680418501482427,10.877216541294922,Table 6.1D,8,Manufacturing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,Wholesale trade,6,sector,767195.0,5.833858652713576,5.941353686474457,Table 6.1D,11,Wholesale trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,Retail trade,7,sector,890758.0,6.773449078492221,6.898257062489478,Table 6.1D,12,Retail trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,Transportation and warehousing,8,sector,391471.0,2.9768005274231926,3.0316512346898015,Table 6.1D,13,Transportation and warehousing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,Information,9,sector,457091.0,3.4757842340311145,3.539829245373466,Table 6.1D,14,Information,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,"Finance, insurance, real estate, rental, and leasing",10,sector,2.19539e6,16.69405424641826,17.001659903608807,Table 6.1D,15,"Finance, insurance, real estate, rental, and leasing",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,Professional and business services,11,service_detail,1.816606e6,13.813727450871548,14.06826003163683,Table 6.1D,16,Professional and business services\1\,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,"Educational services, health care, and social assistance",12,service_detail,1.346995e6,10.242739376445263,10.431472714124391,Table 6.1D,17,"Educational services, health care, and social assistance",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,520876.0,3.9608143426258464,4.0337965481997005,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,"Other services, except government",14,service_detail,386238.0,2.9370080596286288,2.991125548467497,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,Services,15,services_total,4.070715e6,30.954289229571287,31.52465484242842,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,Government,16,sector,1.661463e6,12.633998264735114,12.866793083884685,Table 6.1D,20,Government,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2011,Rest of the world,17,sector,237932.0,1.809268382819813,missing,Table 6.1D,21,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,"Agriculture, forestry, fishing, and hunting",1,sector,150481.0,1.0696559019158782,1.087645833414646,Table 6.1D,4,"Agriculture, forestry, fishing, and hunting",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,Mining,2,sector,244813.0,1.740190923211116,1.7694582001431391,Table 6.1D,5,Mining,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,Utilities,3,sector,166034.0,1.1802104452967548,1.20005973049865,Table 6.1D,6,Utilities,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,Construction,4,sector,591545.0,4.204847126872019,4.275566048386619,Table 6.1D,7,Construction,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,Manufacturing,5,sector,1.552844e6,11.037996486962873,11.223638243651575,Table 6.1D,8,Manufacturing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,Wholesale trade,6,sector,843900.0,5.998648438186946,6.099536279122413,Table 6.1D,11,Wholesale trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,Retail trade,7,sector,960674.0,6.828706706608372,6.943554823331727,Table 6.1D,12,Retail trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,Transportation and warehousing,8,sector,434145.0,3.086009273843668,3.13791110072236,Table 6.1D,13,Transportation and warehousing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,Information,9,sector,509490.0,3.621580036463878,3.6824893220169193,Table 6.1D,14,Information,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,"Finance, insurance, real estate, rental, and leasing",10,sector,2.405472e6,17.098685692501988,17.386258718347136,Table 6.1D,15,"Finance, insurance, real estate, rental, and leasing",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,Professional and business services,11,service_detail,1.937513e6,13.772318202887668,14.003946954344476,Table 6.1D,16,Professional and business services\1\,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,"Educational services, health care, and social assistance",12,service_detail,1.403515e6,9.976529283945906,10.144318830184256,Table 6.1D,17,"Educational services, health care, and social assistance",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,562059.0,3.9952533979368603,4.062447282269539,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,"Other services, except government",14,service_detail,405350.0,2.881327342598742,2.929786741014658,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,Services,15,services_total,4.308437e6,30.625428227369177,31.14049980781293,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,Government,16,sector,1.667642e6,11.854008862134084,12.053374664756793,Table 6.1D,20,Government,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2012,Rest of the world,17,sector,232690.0,1.6540176621421026,missing,Table 6.1D,21,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,"Agriculture, forestry, fishing, and hunting",1,sector,175080.0,1.2122304833177062,1.231868063750087,Table 6.1D,4,"Agriculture, forestry, fishing, and hunting",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,Mining,2,sector,258989.0,1.793205167032039,1.8222542721188673,Table 6.1D,5,Mining,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,Utilities,3,sector,175430.0,1.2146538364657595,1.23433067411285,Table 6.1D,6,Utilities,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,Construction,4,sector,624570.0,4.324439073370686,4.394493012202375,Table 6.1D,7,Construction,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,Manufacturing,5,sector,1.595459e6,11.046744543543433,11.225696762181004,Table 6.1D,8,Manufacturing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,Wholesale trade,6,sector,871170.0,6.0318644628277704,6.129577913509043,Table 6.1D,11,Wholesale trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,Retail trade,7,sector,986712.0,6.831861804063174,6.942534846464335,Table 6.1D,12,Retail trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,Transportation and warehousing,8,sector,442192.0,3.061678214982997,3.1112760043738774,Table 6.1D,13,Transportation and warehousing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,Information,9,sector,555672.0,3.8473985442432967,3.9097246442776923,Table 6.1D,14,Information,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,"Finance, insurance, real estate, rental, and leasing",10,sector,2.418126e6,16.742780727113956,17.014006131618363,Table 6.1D,15,"Finance, insurance, real estate, rental, and leasing",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,Professional and business services,11,service_detail,1.962467e6,13.58785880686,13.807975916514975,Table 6.1D,16,Professional and business services\1\,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,"Educational services, health care, and social assistance",12,service_detail,1.436616e6,9.946936874696995,10.108072711174291,Table 6.1D,17,"Educational services, health care, and social assistance",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,588150.0,4.072271868650382,4.138240813882875,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,"Other services, except government",14,service_detail,411787.0,2.8511580650785255,2.897345524145859,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,Services,15,services_total,4.39902e6,30.4582256152859,30.951634965718,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,Government,16,sector,1.710141e6,11.840787359900762,12.032602709673506,Table 6.1D,20,Government,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2013,Rest of the world,17,sector,230237.0,1.5941301678525173,missing,Table 6.1D,21,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,"Agriculture, forestry, fishing, and hunting",1,sector,162664.0,1.0752696701556215,1.0922484764562652,Table 6.1D,4,"Agriculture, forestry, fishing, and hunting",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,Mining,2,sector,280481.0,1.8540839543778516,1.8833604542180797,Table 6.1D,5,Mining,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,Utilities,3,sector,187541.0,1.239715912621449,1.25929137069717,Table 6.1D,6,Utilities,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,Construction,4,sector,678322.0,4.483961252639191,4.554764244373474,Table 6.1D,7,Construction,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,Manufacturing,5,sector,1.649727e6,10.905310376830908,11.077508252094901,Table 6.1D,8,Manufacturing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,Wholesale trade,6,sector,909057.0,6.0092056050672475,6.104092628128554,Table 6.1D,11,Wholesale trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,Retail trade,7,sector,1.022973e6,6.762232825260085,6.869010356968322,Table 6.1D,12,Retail trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,Transportation and warehousing,8,sector,470845.0,3.112460949223083,3.161607570802699,Table 6.1D,13,Transportation and warehousing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,Information,9,sector,565716.0,3.7395936207258984,3.798642841113784,Table 6.1D,14,Information,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,"Finance, insurance, real estate, rental, and leasing",10,sector,2.568818e6,16.980844461895828,17.24897670531544,Table 6.1D,15,"Finance, insurance, real estate, rental, and leasing",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,Professional and business services,11,service_detail,2.091667e6,13.826698502221745,14.045025906186046,Table 6.1D,16,Professional and business services\1\,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,"Educational services, health care, and social assistance",12,service_detail,1.48117e6,9.7910857801628,9.945689740032991,Table 6.1D,17,"Educational services, health care, and social assistance",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,630009.0,4.1645943148150355,4.23035441402975,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,"Other services, except government",14,service_detail,436290.0,2.884039519452344,2.929579303306841,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,Services,15,services_total,4.639136e6,30.666418116651926,31.15064936355563,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,Government,16,sector,1.757301e6,11.616414613154378,11.799841021523333,Table 6.1D,20,Government,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2014,Rest of the world,17,sector,235158.0,1.5544820310238012,missing,Table 6.1D,21,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,"Agriculture, forestry, fishing, and hunting",1,sector,147080.0,0.9423522966249269,0.9558342575079097,Table 6.1D,4,"Agriculture, forestry, fishing, and hunting",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,Mining,2,sector,152478.0,0.9769376766710335,0.9909144405513398,Table 6.1D,5,Mining,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,Utilities,3,sector,177589.0,1.137825686737314,1.1541042286957588,Table 6.1D,6,Utilities,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,Construction,4,sector,736242.0,4.7171562385894035,4.784643224205456,Table 6.1D,7,Construction,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,Manufacturing,5,sector,1.691115e6,10.835097253922106,10.990111846515425,Table 6.1D,8,Manufacturing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,Wholesale trade,6,sector,939456.0,6.019163170914246,6.105277591931948,Table 6.1D,11,Wholesale trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,Retail trade,7,sector,1.066747e6,6.834725899971111,6.932508340316768,Table 6.1D,12,Retail trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,Transportation and warehousing,8,sector,502602.0,3.220207703211052,3.266278280473147,Table 6.1D,13,Transportation and warehousing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,Information,9,sector,599861.0,3.8433532159758315,3.8983389552825147,Table 6.1D,14,Information,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,"Finance, insurance, real estate, rental, and leasing",10,sector,2.65445e6,17.007254920968435,17.250572782444053,Table 6.1D,15,"Finance, insurance, real estate, rental, and leasing",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,Professional and business services,11,service_detail,2.218121e6,14.211663166589473,14.414985307980027,Table 6.1D,16,Professional and business services\1\,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,"Educational services, health care, and social assistance",12,service_detail,1.554696e6,9.961050762534589,10.103560625581434,Table 6.1D,17,"Educational services, health care, and social assistance",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,676487.0,4.334301591561783,4.396311186828619,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,"Other services, except government",14,service_detail,451736.0,2.8943055280674326,2.9357135174707176,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,Services,15,services_total,4.90104e6,31.401321048753278,31.8505706378608,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,Government,16,sector,1.818944e6,11.654106988252183,11.820838915477749,Table 6.1D,20,Government,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2015,Rest of the world,17,sector,220146.0,1.4104914923360836,missing,Table 6.1D,21,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
